,PCT filing number,Patent number,PCT filing date ,Title of invention (English),Owners,Individual/ResearchOrganization/Company,Country of Owner,Inventors,Country of Inventor,Invention aspect ,Type of mechanism or work involved,Plant used,Treatment,Commercial status,Grant date,PCT publication date, International Patent Classification 
485,1020160000000.0,1017600000000.0,26-02-2016,Pharmaceutical composition having diospyros kaki and citrus unshiu mix extract for prevention or treatment of nonalcoholic fatty liver disease, Industry-academic coorperation foundation Daegu Haany University,Research organisation ,,"Oh Seong-Soo,Shin Mi-Rae,Kim Min Yeong,Lee Joo Young,Shin Sung Ho,Lee Ah Reum",,Preparation and uses,Mixture of extracts,Diospyros kaki and citrus unshiu mix ,Nonalocoholic fatty liver disease,Y,13.07.2017,19.07.2017," A61K 36/44,A61K 36/752,A23L 1/30"
486,1020150000000.0,1017300000000.0,20-04-2015,An Extract of Gametis jucunda Having Anti-inflammatory and Immuno-modulating Activity and Composition Comprising the Same, Republic of Korea (MANAGEMENT : RURAL DEVELOPMENT ADMINISTRATION),Research organisation ,,"Yun, Eun-Young,Hwang, Jae-Sam,Kim Mi Ae,Yoon, Young-Il,Lee Young Bo",,Have anti inflammatory property,Extraction,Gametis jucunda extract,Inflammation,Y, 19.04.2017,27.04.2017," A61K 35/64,A23L 1/30"
487,1020160000000.0,1017410000000.0,22-09-2016,Composition for protecting allergic response comprising the extract of Penthorun chinense Pursh, Duksung Women's University Industry-Academic Cooperation Foundation,Research organisation ,,Kim Young Mi,,Functional food for alleviating allergic symptoms.,Mixture of extracts,Penthorun chinense Pursh,Allergic response,Y,23.05.2017,01.06.2017," A61K 36/41,A23L 1/30"
488,1020160000000.0,1017390000000.0,16-05-2016,Composition for Preventing Hair Loss and Promoting Hair Growth and A method for manufacturing thereof," NJY Life Engineering Co., Ltd.",Company,,"Rho, Ga Young, Hye Young, Jae Young",,Composition of the raw material,Herbal extract,"Corus calamus Linn., Mori cortex radicis, Glycyrrhiza uralensis, Pinus densiflora, Sophora angustifolia, Ligusticum chuanxiong Hort, Angelica gigas, Common purslane, guava, Asiatic pennywort, zedoaria, and Manchurian angelica,",Hair Loss,Y,17.05.2017,29.05.2017," A61K 8/97,A61K 8/02,A61Q 7/00"
489,1020140000000.0,1017300000000.0,22-09-2014,Aromatheraphy mist composition with natural essential and natural hydrosol,JeollaNamdo,Individual,,"JO, Gyeong Suk, Gwang Yeon, Bong Ki, Hae Ryong, Min Su",,Composition of the raw material,Aroma,"Artemisia princeps Pampanini in Geomundo Island, and essential oil of Artemisia annua; and natural hydrosol including hydrosol of Dendranthema boreale (Makino) Ling ex Kitam., hydrosol of Citrus junos Sieb. ex Tanaka, hydrosol of Artemisia princeps Pampanini in Geomundo Island, hydrosol of Artemisia annua, and hydrosol of ginseng.",,Y,19.04.2017,25.04.2017," A61K 8/92,A61K 8/97,A61K 8/04,A61Q 13/00,A61Q 19/00,A61Q 19/02"
490,1020140000000.0,1017300000000.0,22-09-2014,Aromatheraphy mist composition with natural essential and natural hydrosol,JeollaNamdo,Individual,,"JO, Gyeong Suk, Gwang Yeon, Bong Ki, Hae Ryong, Min Su",,Consist of active ingredients to prevent the disease,Aroma,"Artemisia princeps Pampanini in Geomundo Island, and essential oil of Artemisia annua; and natural hydrosol including hydrosol of Dendranthema boreale (Makino) Ling ex Kitam., hydrosol of Citrus junos Sieb. ex Tanaka, hydrosol of Artemisia princeps Pampanini in Geomundo Island, hydrosol of Artemisia annua, and hydrosol of ginseng.",,Y,19.04.2017,25.04.2017," A61K 8/92,A61K 8/97,A61K 8/04,A61Q 19/00,A61Q 19/02,A61Q 13/00"
491,1020140000000.0,1017300000000.0,22-09-2014,Body oil composition with nature essential oil and nature hydrosol for aromatherapy,JeollaNamdo,Individual,,"JO, Gyeong Suk, Gwang Yeon, Bong Ki, Hae Ryong, Min Su",,Composition of the raw material,Tablets,"Artemisia princeps Pampanini in Geomundo Island, and essential oil of Artemisia annua; and natural hydrosol including hydrosol of Dendranthema boreale (Makino) Ling ex Kitam., hydrosol of Citrus junos Sieb. ex Tanaka, hydrosol of Artemisia princeps Pampanini in Geomundo Island, hydrosol of Artemisia annua, and hydrosol of ginseng.",Atopic dermatitis,Y,19.04.2017,25.04.2017," A61K 8/92,A61K 8/97,A61K 8/04,A61Q 19/00,A61Q 19/02,A61Q 13/00"
492,1020160000000.0,1017290000000.0,23-02-2016,A Method for Manufacturing Aged Black Garlic Tablets Composition,Industry-Academic Cooperation Foundation of Kyungnam University,Research organisation ,,"Park, Eun Ju, Yoon Ho, Jae Hee, Yun Jeong, Ji Hyun, Da Hwi, Eun Ji, Ji Eun",,Composition of the raw material,Powder,Garlic ,,Y,13.04.2017,19.04.2017," A23L 1/00,A23L 1/30,A23L 29/262"
493,1020140000000.0,1017220000000.0,21-11-2014,"Composition for preventing, or treating reflux esophagitis comprising platycodin D","Glucan, INC",Company,,"Cho, HYUNG-RAE, SEUNG-BAE, JONG-MIN, GO-WOON, SU YEON",,"The pharmaceutical or the food composition can be efficiently used for preventing, alleviating, and treating reflux esophagitis",Extraction, Platycodin D,Reflux esophagitis ,Y,27.03.2017,31.03.2017,"A61K 31/704,A61K 36/346,A23L 1/30"
494,1020150000000.0,1017020000000.0,05-02-2015,Composition for inhebition or treatment for atopic dermatitis using OCD-SP01 and method for extracting thereof,Okchundang ,Individual,,"Gu Sung Min,Gu Tae Hun,Jung Chul Jong",,Preparation and uses,Herbal extract,Oryzae radix extract and hinoki cypress ,Atopic  Dermatitis,Y,25.01.2017,03.02.2017,"A61K 36/899,A61K 36/14,A61K 33/06"
495,1020150000000.0,1017700000000.0,07-07-2015,Diet food manufacturing methods using natural mixture, Go Gyeol,Individual,,"Go Gyeol,Park, Seong Hoon,Park, Mi Seong",,Preparation and uses,Granule,Rice bran,,N,16.08.2017,22.08.2017," A23L 33/00,A23L 1/30"
496,1020160000000.0,1016950000000.0,10-05-2016,Manufacturing methods of ultrasonicating extract of Star Reindeer Lichen with anti-inflammatory effect," The Garden of Naturalsolution Co., Ltd.",Company,,"Chang Moon Sik,Jung Uksun,Um Sun Young,Kim Younghoon, Park Songah,Lee Ha Youn, Moon Miyoun, Yim Junhwan, Young Hun",,A synergistically improved effect of alleviating wrinkles,Extraction,Star Reindeer Lichen ,Inflammation,Y,03.01.2017,10.01.2017," A61K 8/97,A61Q 19/08,A61Q 19/00,A61K 45/06"
497,1020140000000.0,1017600000000.0,23-01-2014,"Composition comprising extracts of sophora flavescens,Glycyyhiza uralensis fischer and dictamus dasycarpus turcz for preventing and treating atopic dermatitis and method of preparering the same ",Mun Ju Sung ,Individual,,"Choi, Yung Hyun, Moon Hee, Min Ho, Soo Hyun, Ju Sung, Myung Kyu, Min Ju, Su Jin, Hye Jin",,"Without side effects, and therefore, can be used as a composition for alleviating various types of atopic dermatitis diseases.",Mixture of extracts,"Sophora flavescens,Glycyyhiza uralensis fischer and dictamus dasycarpu",Atopic dermatitis,Y,17.07.2017,21.07.2017," A61K 36/48,A61K 36/484,A61K 36/75,A61K 8/97,A61P 17/00,A61Q 19/00"
498,1020160000000.0,1016950000000.0,27-09-2016,Ultrasonicating extract of Perilla frutescens buds under darkroom condition with anti-inflamatory effect," The Garden of Naturalsolution Co., Ltd.",Company,,"Chang Moon Sik,Jung Uksun,Kim Younghoon,Lee Ha Youn, Myung Hwa,Eom Seok Hyun",,Composition of the raw material,Herbal extract,Perilla frutescens,Inflammation,Y,03.01.2017,10.01.2017," A61K 8/97,A61Q 19/02"
499,1020130000000.0,1017530000000.0,04-12-2010,A novel boswellia low polar gum resin extract and its synergistic compositions ,Laila Nutraceuticals ,Research organisation ,,"Gokaraju , Ganga Raju,GOKARAJU, Rama Raju,GOKARAJU, Ventaka Kanaka Ranga Raju,GOLAKOTI, Trimurtulu,BHUPATHIRAJU, Kiran",,Composition of the raw material,Resin extract ,boswellia,,Y,26.06.2017,03.07.2017," A61K 35/00,A61K 36/324,A61K 31/12,A61K 31/19,A61K 31/215,A61K 9/00,A61K 9/00"
500,1020150000000.0,1017410000000.0,22-12-2015,Pharmaceutical composition comprising the extraction of ice plant as an effective component for prevention or treatment of thrombosis and health functional food comprising the same ,"Andong national university industry-Academic cooperation Foundation
Soonchunhyang University Industry Academy Cooperation Foundation",Research Organisation,,"Sohn, Ho Yong,KIM, Yong-Sik,KIM, Mi Sun",,"Formulated into easy-to-ingest forms, and therefore is very useful in the pharmaceutical and food industries","Extract, powder, tablets, and pills",Mesembryanthemum crystallinum,Suppressing the coagulation of blood,Y,22.05.2017,29.05.2017," A61K 36/185, A23L 1/30"
501,1020130000000.0,1017690000000.0,26-08-2010,Optical skin care formulations comprising plant extracts , Mary Kay Inc.,Company,,"Florence , TiffanyGAN, DavidHINES, Michelle",,Preparation and uses ,Extraction of raw materials," Polygonum party folium, the bad luck kill Rhus *** rudder, the Geranium you parylenes force, the Ipomoea obus Ku, the Catuaba",Skin diseases,Y,11.08.2017,18.08.2017, A61K 36/185 A61K 8/97 A61K 8/14 A61Q 19/00 A61Q 19/08 A61Q 19/00 A61Q 19/02
502,1020150000000.0,1016960000000.0,16-02-2015,Hard Capsule Containing Plant Extract, Korea ginseng CORP.,Company,,"Hong Soon-giYu young suJang, Eun SungPark, Chae Kyu",,Composition of raw material,Capsule,"Paeoniae radix extract, an Angelica gigas Nakai extract, a cinnamon extract, an Atractylodis Rhizoma Alba extract, a licorice extract, a Rehmannia glutinosa Liboschitz extract,",,Y,06.01.2017,13.01.2017, A23L 1/30 A23P 1/04
503,1020100000000.0,1017020000000.0,03-04-2010,Composition for preventing and treatmenting gray hair and leukoplakia containing Pueraria genus plant extracts or puerarin,Amorepacific corporation ,Company,,"Kim, Hyoung-JunPark, Won seokKoh, Hyun JuMin, Dae-jinPARK, NOK HYUNPark, Pil JoonKim, Su Na",,Provide good curability,Hair lotion,Pueraria genus plant, Gray hair and leukoplakia,Y,25.01.2017,03.02.2017, A61K 8/97 A61Q 5/00 A61Q 19/00A61K 36/48A61K 36/488 A61K 31/7048 A23L 1/30
504,1020150000000.0,1017360000000.0,06-02-2015,Edible plant mucilages as carrier for plant extracts containing flavonoid compounds and a composition comprising thereof," Ahn byung  ZUN
KIM Soong Jin",Individual,, Ahn byung  ZUNKIM Soong Jin,,Have good taste ,mucilages carrier,Edible plant mucilages ,Skin diseases,N,08.05.2017,24.05.2017, A61K 47/36 A61K 47/42 A61K 31/352 A61K 36/18 A61K 36/60
505,1020100000000.0,1017620000000.0,02-01-2010,Cosmetic composition containing plant extract for improving skin condition,Amorepacific corporation ,Company,,"Kim, Kyung NamKang, Yu JinLee, Chan WooShim, Min KyungChoi, yeong Jin",,Used in cosmetics ,Cosmetics,Broussonetia plant ,,Y,21.07.2017,31.07.2017, A61K 8/97 A61Q 19/00 A61Q 19/08
506,1020100000000.0,1017700000000.0,14-07-2010,"Method for producing Broussonetia plant extracts, the extracts produced thereby, and the cosmetic composition containing the same",Amorepacific corporation ,Company,,"Kwon , Sun SangLEE, Jin YoungCHUNG, Han SunKIM, So YeonAN, Sung-Jun",,Used in cosmetics ,Extraction of raw materials,Broussonetia plant ,,Y,14.08.2017,21.08.2017, A61K 8/97 A61K 36/60 A61Q 19/02 A61Q 19/08 A61Q 19/00
507,1020100000000.0,1017620000000.0,14-07-2010,"Method for producing Broussonetia plant extracts, the extracts produced thereby, and the cosmetic composition containing the same",Amorepacific corporation ,Company,,"Kwon , Sun SangLEE, Jin YoungCHUNG, Han SunKIM, So YeonAN, Sung-Jun",,Used in cosmetics ,Extraction of raw materials,Broussonetia plant ,,Y,20.07.2017,26.07.2017, A61K 8/97 A61K 36/60A61Q 19/02 A61Q 19/08 A61Q 19/00
508,1020090000000.0,1017570000000.0,13-11-2009,Preparation method of plant extract using High Pressure-Enzymatic Decomposition Technique and the cosmetic composition containing the extract,Amorepacific corporation ,Company,,"Kwon , Sun SangLEE, Jin YoungCHUNG, Han SunKIM, So YeonAN, Sung-Jun",,Provided to maximize ingredient effects,High Pressure-Enzymatic Decomposition Technique ,"The ingredients are green tea, bamboo, or Coix mayuen roman",,Y,06.07.2017,13.07.2017, C12P 1/00 A61K 8/97
509,1020140000000.0,1016980000000.0,15-04-2014,Composition comprising plant extracts for prevention or treatment of thrombosis diseases," Bionoon Co., Ltd.KEMIMEDI Co.Ltd
",Company,,Hwang sung yeoun ,,Herbal medicine extract inhibits expression of vascular inflammation inducing enzymes,Functional health food,"Angelica gigas and Gardenia jasminoides Ellis; or a composite herbal medicine extract including Angelica gigas, Salviae miltiorrhizae Radix, and Gardenia jasminoides Ellis",Thrombosis ,Y,13.01.2017,19.01.2017, A61K 36/232 A61K 36/744 A61K 36/537A61P 9/00
510,1020090000000.0,1017200000000.0,30-10-2009,Cleansing composition for acne containing natural plant extracts,Amorepacific corporation ,Company,,"Kim, Dae Kyeong, KIM, Jeong Hwan, LEE, John Hwan",,Preparation and uses ,"The composition is used for suppressing acne type inflammation, sebum control, and pigmentation suppression","Phellodendron amurense, Rheum coreanum, or Acanthopanax senticosus",Acne,Y,21.03.2017,28.03.2017,"A61K 8/97, A61Q 19/10, A61Q 19/02, A61K 8/36"
511,1020140000000.0,1016980000000.0,15-04-2014,"Composition For Preventing Or Treating Hyperlipidemia, Arteriosclerosis And Fatty Liver Comprising Plant Extracts","Kemimedi  Co.Ltd
Bionoon Co., Ltd.",Company,,Hwang sung yeoun ,,"Active ingredients for the pharmaceutical composition or the functional health food, has effects of reducing concentration of blood triglycerides, total cholesterol, and low-density lipoprotein (LDL) cholesterol",Herbal extract,"Angelica gigas and Gardenia jasminoides Ellis; or Angelica gigas, Salviae miltiorrhizae Radix, and Gardenia jasminoides Ellis","Hyperlipidemia, Arteriosclerosis And Fatty Liver",Y,13.01.2017,19.01.2017,"A61K 36/232, A61K 36/744, A61K 36/537,A61P 3/06, A61P 3/00"
512,1020150000000.0,1017540000000.0,27-02-2015,Cosmetic composition containing the plants extract of Cyperaceae and preparaing method of the same ,Soonchunhyang University Industry Academy Cooperation Foundation,Research Organisation,,"Nam Kung-Woo, Hae-na Lee, Jinju Lee, Hae-mi Jeon, ye-in, Cho, Da-Seul, Choi, Lee Duke Hee, Yu Yon Ho",,Composition of raw material,Cosmetics,Carex pumila Thunb. or an extract of Carex scabrifolia Steud,,Y,07.09.2017,10.07.2017,"A61K 8/97, A61Q 19/08, A61Q 19/00"
513,1020120000000.0,1017210000000.0,03-02-2010,Plant Extract Compositions for Prevention and Treatment of Influenza,"VIVA PHARMACEUTICAL, INC.",Company,,"Xie, Xueju, KO, Jason, Jiang-Chung",,Preparation and uses ,Plant extracts,The tuckahoe (Poria cocos(Schw.) Wolf) and the extract manufactured from the Houttuynia cordata (Herba houttuyniae), Influenza,Y,22.03.2017,29.03.2017," A61K 36/185, A61K 36/076, A61K 36/315, A61K 36/355, A61K 9/00,"
514,1020160000000.0,1017690000000.0,04-04-2016,Composition comprising a fermented Araliaceae plant for anti-inflammation or anti-cancer,Korea Institute of Science and Technology ,Research Organisation,,"Yang, Deok Chun, KIM, Yeon Ju, BAE, Kwi SikAHN, Sung Eun, YANG, Dong Uk
",,Can be used beneficially as an anti-inflammatory or anticancer pharmaceutical composition,Fermented plant,"Red ginseng, Acanthopanax Senticosus, Kalopanax pictus, and Dendropanax morbifera,",Anti-inflammation or anti-cancer,Y,09.08.2017,18.08.2017,"A61K 36/25, A61K 36/258, A61K 36/254, A61K 35/744,A23L 1/30, A61K 8/97, A23K 1/14,"
515,1020150000000.0,1017420000000.0,07-10-2015,Pharmaceutical composition for preventing or treating skin cancer comprising Panax spp. plant extact and method for preventing or treating skin cancer in a subject using the same,Korea Institute of Science and Technology ,Research Organisation,,"Ham, Jung Yeob, KIM, Tae Jung, KIM, Kwan Tae, CHOI, Pil Ju, HWANG, Buyng Su, KIM, Young Seok",,Preparation and uses ,Pharmaceutical extract ,Panax genus,Skin cancer,Y,24.05.2017,31.05.2017,"A61K 36/258, A61K 31/704"
516,1020160000000.0,1017370000000.0,12-12-2016,Cosmetic composition for skin elasticity and anti-wrinkle comprising plants extract ,"University-Industry Cooperation Group of Kyung Hee University,PARK, Ji Young",Research Organisation,,"Park, Ji Young",,"To enhance the health of the skin, cleanly remove foreign materials inside pore","Form of lotion,creams","Rice bran extract, a black bamboo, a frankincense extract, and a Thamnolia vermicularis ",Skin elasticity and alleviate skin wrinkles,Y,11.05.2017,17.05.2017,"A61K 8/97, A61Q 19/00,"
517,1020160000000.0,1017630000000.0,23-11-2016,Cosmetic composition comprising plant extracts as effective component," Biogenics , Inc.
CMS LAB Inc.",Company,,"Yang, CHANG JOON

2 SHIN, CHAN JAE

3 JEON, EUN JI

4 JUNG, TAE GYUN

5 SON, TAE HUN

6 LEE, MIN HYE
7 KO, YOUNG CHUL

8 YOO, KANG MIN

9 HONG, SEUNG KI

10 LEE, JIN SOO",,"Effects can be provided immediately and continuously by effectively promoting transdermal absorption, and long-term storage stability is excellent,",Cosmetics,"The Elder flower extract , and the Primula veris extract","Anti-bacterial, anti-inflammatory and anti-aging ",Y,25.07.2017,31.07.2017," A61K 8/97, A61K 8/72, A61K 8/68,A61K 8/67, A61Q 17/00, A61Q 19/00,"
518,1020160000000.0,1017150000000.0,26-04-2016,Composition containing glycoproteins extract from plant,Amorepacific corporation ,Company,,"Lee, Chanwoo

2 KIM, Jiyoung

3 LEE, Sujin

4 KIM, Hansung

5 LEE, Sunghoon
6 KIM, Jinwong

7 KIM, Hankon",,"Moisturizing skin, promoting skin regeneration, preventing or alleviating scars, alleviating atopic skin, promoting anti-oxidant, and preventing or improving aging",Extraction of raw materials,"Bergenia cordifolia, Rhodiola rosea, Comarum palustre, Abies Sibirica, Betula pendula Buds, and Inonotus Obliquus, as an active ingredient.",Skin disorders,Y,06.03.2017,13.03.2017,"A61K 8/64,A61K 8/97, A61Q 19/08, A61Q 19/02"
519,1020160000000.0,1017710000000.0,26-04-2016,Composition containing glycoproteins extract from plant,Amorepacific corporation ,Company,,"Kim, Sun Kyong

2 KANG, Chan Koo

3 CHOI, Jean

4 KIM, Ji Yeong

5 CHO, Jun-Cheol

6 HAN, Sanghoon
",,"Promoting skin regeneration, preventing or ameliorating skin wrinkles, whitening skin, moisturizing skin, improving skin tone, and preventing or improving aging",Extraction of raw materials,Broussonetia plan,,Y,17.01.2017,23.01.2017,"A61K 8/64, A61K 8/97, A61Q 19/08, A61Q 19/02,"
520,1020160000000.0,1017400000000.0,28-09-2016,Composition for improving skin containing callus of Broussonetia plant,Amorepacific corporation ,Company,,"Kim, Sun Kyong

2 KANG, Chan Koo

3 CHOI, Jean

4 KIM, Ji Yeong

5 CHO, Jun-Cheol

6 HAN, Sanghoon
",,Composition of raw material,Extraction of raw materials,"Bergenia cordifolia, Rhodiola rosea, Comarum palustre, Abies Sibirica, Betula pendula Buds, and Inonotus Obliquus, as an active ingredient.",Skin disorders,Y,21.08.2017,29.05.2017,"A61K 8/97, A61Q 19/08,A61Q 19/02, C12N 5/04,"
